,Close,Train_Return,Date
2018-12-29,811.66614,0.004705429,2018-12-29
2018-12-30,811.0733,-0.0007305145,2018-12-30
2018-12-31,813.0126,0.0023880005,2018-12-31
2019-01-01,811.83405,-0.0014505386,2019-01-01
2019-01-02,813.2706,0.0017681122,2019-01-02
2019-01-03,815.69934,0.0029816628,2019-01-03
2019-01-04,815.41675,-0.0003466606,2019-01-04
2019-01-05,817.4662,0.0025105476,2019-01-05
2019-01-06,817.3173,-0.0001821518,2019-01-06
2019-01-07,818.178,0.0010523796,2019-01-07
2019-01-08,817.11316,-0.0013022423,2019-01-08
2019-01-09,816.904,-0.00025606155,2019-01-09
2019-01-10,816.4851,-0.0005130768,2019-01-10
2019-01-11,812.10657,-0.005376816,2019-01-11
2019-01-12,811.51843,-0.0007247925,2019-01-12
2019-01-13,809.4368,-0.002568245,2019-01-13
2019-01-14,807.61206,-0.0022568703,2019-01-14
2019-01-15,809.579,0.0024323463,2019-01-15
2019-01-16,807.8451,-0.0021438599,2019-01-16
2019-01-17,808.8921,0.0012950897,2019-01-17
2019-01-18,808.4229,-0.000579834,2019-01-18
2019-01-19,808.0279,-0.0004887581,2019-01-19
2019-01-20,808.6415,0.00075912476,2019-01-20
2019-01-21,807.56476,-0.0013327599,2019-01-21
2019-01-22,807.2836,-0.00034809113,2019-01-22
2019-01-23,807.14166,-0.00017595291,2019-01-23
2019-01-24,806.7608,-0.0004720688,2019-01-24
2019-01-25,806.83405,9.10759e-05,2019-01-25
2019-01-26,806.54956,-0.0003528595,2019-01-26
2019-01-27,806.54034,-1.1444092e-05,2019-01-27
2019-01-28,805.89343,-0.0008020401,2019-01-28
2019-01-29,804.5666,-0.0016479492,2019-01-29
2019-01-30,803.9892,-0.00071811676,2019-01-30
2019-01-31,804.05975,8.773804e-05,2019-01-31
2019-02-01,803.7267,-0.0004143715,2019-02-01
2019-02-02,804.0302,0.00037765503,2019-02-02
2019-02-03,804.42645,0.0004930496,2019-02-03
2019-02-04,803.99347,-0.00053834915,2019-02-04
2019-02-05,804.1945,0.00024986267,2019-02-05
2019-02-06,803.91174,-0.00035190582,2019-02-06
2019-02-07,803.462,-0.00055933,2019-02-07
2019-02-08,803.3015,-0.00019979477,2019-02-08
2019-02-09,805.8338,0.0031471252,2019-02-09
2019-02-10,806.2107,0.00046777725,2019-02-10
2019-02-11,808.3183,0.0026106834,2019-02-11
2019-02-12,807.79535,-0.000647068,2019-02-12
2019-02-13,808.36285,0.00070238113,2019-02-13
2019-02-14,808.1207,-0.00029945374,2019-02-14
2019-02-15,807.9981,-0.00015211105,2019-02-15
2019-02-16,808.10364,0.00013065338,2019-02-16
2019-02-17,808.24994,0.00018119812,2019-02-17
2019-02-18,810.29126,0.0025224686,2019-02-18
2019-02-19,813.0276,0.0033712387,2019-02-19
2019-02-20,813.9417,0.0011234283,2019-02-20
2019-02-21,815.70154,0.0021600723,2019-02-21
2019-02-22,815.06256,-0.0007839203,2019-02-22
2019-02-23,815.8985,0.0010251999,2019-02-23
2019-02-24,817.5936,0.0020756721,2019-02-24
2019-02-25,813.5453,-0.004963875,2019-02-25
2019-02-26,814.654,0.0013618469,2019-02-26
2019-02-27,812.57263,-0.0025582314,2019-02-27
2019-02-28,812.4651,-0.00013256073,2019-02-28
2019-03-01,812.40796,-7.009506e-05,2019-03-01
2019-03-02,812.2112,-0.00024223328,2019-03-02
2019-03-03,811.82404,-0.00047683716,2019-03-03
2019-03-04,811.37897,-0.00054836273,2019-03-04
2019-03-05,810.31213,-0.0013155937,2019-03-05
2019-03-06,811.98,0.0020561218,2019-03-06
2019-03-07,812.0509,8.72612e-05,2019-03-07
2019-03-08,812.6913,0.0007882118,2019-03-08
2019-03-09,812.19214,-0.00061416626,2019-03-09
2019-03-10,812.61646,0.0005221367,2019-03-10
2019-03-11,812.2211,-0.0004863739,2019-03-11
2019-03-12,811.8538,-0.00045251846,2019-03-12
2019-03-13,811.8146,-4.8160553e-05,2019-03-13
2019-03-14,811.376,-0.00054073334,2019-03-14
2019-03-15,811.4831,0.0001320839,2019-03-15
2019-03-16,812.1644,0.0008392334,2019-03-16
2019-03-17,813.1931,0.0012660027,2019-03-17
2019-03-18,813.13684,-6.914139e-05,2019-03-18
2019-03-19,813.3299,0.00023698807,2019-03-19
2019-03-20,813.3507,2.5749207e-05,2019-03-20
2019-03-21,813.35864,1.001358e-05,2019-03-21
2019-03-22,812.6712,-0.0008459091,2019-03-22
2019-03-23,812.7046,4.1484833e-05,2019-03-23
2019-03-24,812.6049,-0.00012302399,2019-03-24
2019-03-25,812.42883,-0.00021648407,2019-03-25
2019-03-26,812.109,-0.0003938675,2019-03-26
2019-03-27,812.0526,-6.9618225e-05,2019-03-27
2019-03-28,812.97296,0.0011329651,2019-03-28
2019-03-29,812.8233,-0.00018405914,2019-03-29
2019-03-30,813.8102,0.0012130737,2019-03-30
2019-03-31,813.67535,-0.0001654625,2019-03-31
2019-04-01,813.7935,0.00014543533,2019-04-01
2019-04-02,813.8111,2.1457672e-05,2019-04-02
2019-04-03,818.1013,0.0052580833,2019-04-03
2019-04-04,818.11,1.04904175e-05,2019-04-04
2019-04-05,819.0909,0.0011982918,2019-04-05
2019-04-06,820.3067,0.0014829636,2019-04-06
2019-04-07,820.2665,-4.9114227e-05,2019-04-07
2019-04-08,822.5803,0.002817154,2019-04-08
2019-04-09,823.9304,0.001639843,2019-04-09
2019-04-10,823.86993,-7.343292e-05,2019-04-10
2019-04-11,824.5095,0.0007762909,2019-04-11
2019-04-12,821.8156,-0.0032730103,2019-04-12
2019-04-13,821.5716,-0.0002965927,2019-04-13
2019-04-14,820.5528,-0.0012412071,2019-04-14
2019-04-15,821.1508,0.0007286072,2019-04-15
2019-04-16,819.9466,-0.0014677048,2019-04-16
2019-04-17,821.3034,0.0016536713,2019-04-17
2019-04-18,820.7816,-0.00063562393,2019-04-18
2019-04-19,822.6224,0.002240181,2019-04-19
2019-04-20,822.6723,6.055832e-05,2019-04-20
2019-04-21,823.22455,0.0006713867,2019-04-21
2019-04-22,822.4727,-0.00091362,2019-04-22
2019-04-23,822.77985,0.00037288666,2019-04-23
2019-04-24,822.4283,-0.0004272461,2019-04-24
2019-04-25,821.4423,-0.0011997223,2019-04-25
2019-04-26,819.0617,-0.002902031,2019-04-26
2019-04-27,818.7803,-0.0003437996,2019-04-27
2019-04-28,818.31805,-0.0005645752,2019-04-28
2019-04-29,818.28174,-4.4345856e-05,2019-04-29
2019-04-30,818.01276,-0.00032901764,2019-04-30
2019-05-01,819.2569,0.0015201569,2019-05-01
2019-05-02,818.9609,-0.00036144257,2019-05-02
2019-05-03,819.7412,0.0009522438,2019-05-03
2019-05-04,820.8185,0.0013132095,2019-05-04
2019-05-05,820.24786,-0.0006952286,2019-05-05
2019-05-06,820.5257,0.00033855438,2019-05-06
2019-05-07,822.0382,0.0018415451,2019-05-07
2019-05-08,821.5916,-0.0005431175,2019-05-08
2019-05-09,822.5011,0.0011062622,2019-05-09
2019-05-10,822.1599,-0.00041484833,2019-05-10
2019-05-11,822.813,0.00079393387,2019-05-11
2019-05-12,827.1152,0.005215168,2019-05-12
2019-05-13,826.2871,-0.0010018349,2019-05-13
2019-05-14,829.8267,0.004274845,2019-05-14
2019-05-15,833.65424,0.0046014786,2019-05-15
2019-05-16,841.2015,0.009012699,2019-05-16
2019-05-17,846.97046,0.006834507,2019-05-17
2019-05-18,845.08057,-0.002233982,2019-05-18
2019-05-19,844.46075,-0.00073337555,2019-05-19
2019-05-20,848.4365,0.004696846,2019-05-20
2019-05-21,845.81366,-0.0030961037,2019-05-21
2019-05-22,848.76556,0.0034837723,2019-05-22
2019-05-23,845.63104,-0.0036997795,2019-05-23
2019-05-24,846.14246,0.0006046295,2019-05-24
2019-05-25,845.99915,-0.00016927719,2019-05-25
2019-05-26,846.6372,0.00075387955,2019-05-26
2019-05-27,850.36615,0.0043945312,2019-05-27
2019-05-28,851.98047,0.0018968582,2019-05-28
2019-05-29,853.08136,0.001291275,2019-05-29
2019-05-30,853.0679,-1.5735626e-05,2019-05-30
2019-05-31,849.91785,-0.0036997795,2019-05-31
2019-06-01,852.4007,0.0029172897,2019-06-01
2019-06-02,850.6502,-0.002055645,2019-06-02
2019-06-03,852.7934,0.0025162697,2019-06-03
2019-06-04,848.6318,-0.0048918724,2019-06-04
2019-06-05,846.5312,-0.0024785995,2019-06-05
2019-06-06,846.12665,-0.00047779083,2019-06-06
2019-06-07,845.71747,-0.00048398972,2019-06-07
2019-06-08,846.54755,0.0009813309,2019-06-08
2019-06-09,845.6244,-0.0010914803,2019-06-09
2019-06-10,842.9598,-0.0031557083,2019-06-10
2019-06-11,845.5588,0.0030784607,2019-06-11
2019-06-12,844.21594,-0.0015892982,2019-06-12
2019-06-13,848.7712,0.0053811073,2019-06-13
2019-06-14,847.6864,-0.0012788773,2019-06-14
2019-06-15,850.7282,0.0035820007,2019-06-15
2019-06-16,851.4676,0.0008687973,2019-06-16
2019-06-17,852.22815,0.00089263916,2019-06-17
2019-06-18,853.82227,0.0018687248,2019-06-18
2019-06-19,851.7623,-0.0024151802,2019-06-19
2019-06-20,853.17645,0.0016584396,2019-06-20
2019-06-21,852.8723,-0.00035619736,2019-06-21
2019-06-22,858.5732,0.006661892,2019-06-22
2019-06-23,862.25903,0.004283905,2019-06-23
2019-06-24,863.93396,0.0019407272,2019-06-24
2019-06-25,865.86,0.0022268295,2019-06-25
2019-06-26,867.53217,0.0019292831,2019-06-26
2019-06-27,872.2194,0.00538826,2019-06-27
2019-06-28,862.75476,-0.010910511,2019-06-28
2019-06-29,868.82794,0.0070147514,2019-06-29
2019-06-30,866.7737,-0.0023670197,2019-06-30
2019-07-01,861.3777,-0.0062451363,2019-07-01
2019-07-02,863.0441,0.001932621,2019-07-02
2019-07-03,859.76666,-0.0038046837,2019-07-03
2019-07-04,862.7057,0.0034127235,2019-07-04
2019-07-05,858.2178,-0.005215645,2019-07-05
2019-07-06,860.10114,0.0021920204,2019-07-06
2019-07-07,858.2716,-0.0021295547,2019-07-07
2019-07-08,862.795,0.005256653,2019-07-08
2019-07-09,864.56476,0.0020489693,2019-07-09
2019-07-10,865.1454,0.0006713867,2019-07-10
2019-07-11,861.4527,-0.0042772293,2019-07-11
2019-07-12,856.24963,-0.006058216,2019-07-12
2019-07-13,856.18756,-7.247925e-05,2019-07-13
2019-07-14,852.71655,-0.0040621758,2019-07-14
2019-07-15,844.1236,-0.010128498,2019-07-15
2019-07-16,843.8888,-0.00027799606,2019-07-16
2019-07-17,833.6088,-0.012256622,2019-07-17
2019-07-18,836.1033,0.0029878616,2019-07-18
2019-07-19,836.8392,0.00087976456,2019-07-19
2019-07-20,836.9176,9.393692e-05,2019-07-20
2019-07-21,839.78314,0.0034179688,2019-07-21
2019-07-22,838.67523,-0.0013203621,2019-07-22
2019-07-23,837.5742,-0.0013136864,2019-07-23
2019-07-24,836.1729,-0.0016741753,2019-07-24
2019-07-25,836.3434,0.00020360947,2019-07-25
2019-07-26,836.53546,0.00022983551,2019-07-26
2019-07-27,836.92816,0.00046920776,2019-07-27
2019-07-28,834.55927,-0.00283432,2019-07-28
2019-07-29,835.22394,0.0007958412,2019-07-29
2019-07-30,834.25287,-0.0011630058,2019-07-30
2019-07-31,834.4107,0.00018882751,2019-07-31
2019-08-01,836.12744,0.002055645,2019-08-01
2019-08-02,835.9887,-0.00016593933,2019-08-02
2019-08-03,836.66876,0.00081300735,2019-08-03
2019-08-04,837.58154,0.0010905266,2019-08-04
2019-08-05,837.67865,0.00011587143,2019-08-05
2019-08-06,840.5489,0.003420353,2019-08-06
2019-08-07,838.9249,-0.0019335747,2019-08-07
2019-08-08,839.9043,0.0011663437,2019-08-08
2019-08-09,838.03705,-0.002225399,2019-08-09
2019-08-10,835.7986,-0.0026745796,2019-08-10
2019-08-11,834.4351,-0.0016326904,2019-08-11
2019-08-12,835.4714,0.0012407303,2019-08-12
2019-08-13,834.2652,-0.0014443398,2019-08-13
2019-08-14,834.4429,0.00021266937,2019-08-14
2019-08-15,829.417,-0.00604105,2019-08-15
2019-08-16,829.3294,-0.00010585785,2019-08-16
2019-08-17,826.8682,-0.002972126,2019-08-17
2019-08-18,827.02655,0.00019168854,2019-08-18
2019-08-19,828.58746,0.0018854141,2019-08-19
2019-08-20,830.53265,0.0023450851,2019-08-20
2019-08-21,830.01416,-0.0006246567,2019-08-21
2019-08-22,828.64056,-0.0016560555,2019-08-22
2019-08-23,828.87366,0.00028133392,2019-08-23
2019-08-24,828.8386,-4.2438507e-05,2019-08-24
2019-08-25,828.5455,-0.00035381317,2019-08-25
2019-08-26,827.8599,-0.0008277893,2019-08-26
2019-08-27,827.9404,9.727478e-05,2019-08-27
2019-08-28,827.31866,-0.0007510185,2019-08-28
2019-08-29,824.69763,-0.0031733513,2019-08-29
2019-08-30,823.50287,-0.001449585,2019-08-30
2019-08-31,822.1732,-0.0016160011,2019-08-31
2019-09-01,822.5374,0.00044250488,2019-09-01
2019-09-02,822.37897,-0.00019264221,2019-09-02
2019-09-03,824.0077,0.0019788742,2019-09-03
2019-09-04,824.29205,0.00034475327,2019-09-04
2019-09-05,824.13806,-0.00018644333,2019-09-05
2019-09-06,823.8162,-0.00039100647,2019-09-06
2019-09-07,822.64655,-0.0014204979,2019-09-07
2019-09-08,824.10223,0.0017676353,2019-09-08
2019-09-09,824.5355,0.0005259514,2019-09-09
2019-09-10,825.2064,0.00081300735,2019-09-10
2019-09-11,825.17584,-3.671646e-05,2019-09-11
2019-09-12,824.9221,-0.00030755997,2019-09-12
2019-09-13,825.2588,0.00040769577,2019-09-13
2019-09-14,825.2299,-3.4809113e-05,2019-09-14
2019-09-15,826.84235,0.0019521713,2019-09-15
2019-09-16,827.3105,0.0005660057,2019-09-16
2019-09-17,829.4101,0.0025343895,2019-09-17
2019-09-18,832.05646,0.003185749,2019-09-18
2019-09-19,833.4055,0.0016198158,2019-09-19
2019-09-20,836.47595,0.003677845,2019-09-20
2019-09-21,836.1442,-0.00039672852,2019-09-21
2019-09-22,836.3945,0.0002989769,2019-09-22
2019-09-23,835.25323,-0.0013651848,2019-09-23
2019-09-24,832.9755,-0.0027308464,2019-09-24
2019-09-25,825.6096,-0.008882046,2019-09-25
2019-09-26,824.94293,-0.00080776215,2019-09-26
2019-09-27,821.31195,-0.0044112206,2019-09-27
2019-09-28,823.0611,0.0021271706,2019-09-28
2019-09-29,822.84515,-0.00026226044,2019-09-29
2019-09-30,822.65875,-0.00022649765,2019-09-30
2019-10-01,824.46606,0.0021944046,2019-10-01
2019-10-02,823.793,-0.00081682205,2019-10-02
2019-10-03,825.18097,0.001683712,2019-10-03
2019-10-04,823.9168,-0.0015335083,2019-10-04
2019-10-05,824.46045,0.0006599426,2019-10-05
2019-10-06,823.9157,-0.0006608963,2019-10-06
2019-10-07,823.3851,-0.000644207,2019-10-07
2019-10-08,824.92017,0.0018625259,2019-10-08
2019-10-09,824.967,5.6743622e-05,2019-10-09
2019-10-10,827.93585,0.0035920143,2019-10-10
2019-10-11,827.8529,-0.0001001358,2019-10-11
2019-10-12,826.8758,-0.0011806488,2019-10-12
2019-10-13,826.256,-0.00075006485,2019-10-13
2019-10-14,825.7338,-0.0006322861,2019-10-14
2019-10-15,826.6089,0.0010595322,2019-10-15
2019-10-16,825.65576,-0.0011539459,2019-10-16
2019-10-17,824.87445,-0.00094652176,2019-10-17
2019-10-18,824.74133,-0.0001616478,2019-10-18
2019-10-19,823.4478,-0.0015697479,2019-10-19
2019-10-20,823.3954,-6.341934e-05,2019-10-20
2019-10-21,823.55457,0.00019311905,2019-10-21
2019-10-22,823.4194,-0.00016403198,2019-10-22
2019-10-23,823.09174,-0.00039815903,2019-10-23
2019-10-24,821.0208,-0.0025191307,2019-10-24
2019-10-25,820.59625,-0.0005173683,2019-10-25
2019-10-26,823.6729,0.0037426949,2019-10-26
2019-10-27,823.6848,1.4305115e-05,2019-10-27
2019-10-28,826.0738,0.002896309,2019-10-28
2019-10-29,825.688,-0.00046730042,2019-10-29
2019-10-30,827.5877,0.0022978783,2019-10-30
2019-10-31,826.4267,-0.0014038086,2019-10-31
2019-11-01,826.81616,0.0004711151,2019-11-01
2019-11-02,826.342,-0.0005736351,2019-11-02
2019-11-03,826.27405,-8.201599e-05,2019-11-03
2019-11-04,825.96796,-0.00037050247,2019-11-04
2019-11-05,826.74194,0.0009365082,2019-11-05
2019-11-06,827.2876,0.0006599426,2019-11-06
2019-11-07,828.1219,0.0010080338,2019-11-07
2019-11-08,827.6534,-0.0005660057,2019-11-08
2019-11-09,827.0176,-0.0007686615,2019-11-09
2019-11-10,826.8303,-0.00022649765,2019-11-10
2019-11-11,827.4457,0.0007443428,2019-11-11
2019-11-12,826.76587,-0.00082206726,2019-11-12
2019-11-13,827.3438,0.00069856644,2019-11-13
2019-11-14,827.3284,-1.859665e-05,2019-11-14
2019-11-15,826.998,-0.00039958954,2019-11-15
2019-11-16,825.96277,-0.0012521744,2019-11-16
2019-11-17,826.2687,0.00037002563,2019-11-17
2019-11-18,826.2291,-4.7683716e-05,2019-11-18
2019-11-19,825.5571,-0.000813961,2019-11-19
2019-11-20,825.0014,-0.00067329407,2019-11-20
2019-11-21,824.2247,-0.0009417534,2019-11-21
2019-11-22,821.0942,-0.0038051605,2019-11-22
2019-11-23,818.51794,-0.0031428337,2019-11-23
2019-11-24,817.77496,-0.00090789795,2019-11-24
2019-11-25,814.8818,-0.0035443306,2019-11-25
2019-11-26,815.63226,0.00092077255,2019-11-26
2019-11-27,815.3568,-0.00033807755,2019-11-27
2019-11-28,816.4809,0.0013780594,2019-11-28
2019-11-29,816.50305,2.670288e-05,2019-11-29
2019-11-30,817.497,0.0012168884,2019-11-30
2019-12-01,816.9239,-0.00070142746,2019-12-01
2019-12-02,816.8869,-4.529953e-05,2019-12-02
2019-12-03,816.22687,-0.000808239,2019-12-03
2019-12-04,815.8638,-0.00044488907,2019-12-04
2019-12-05,815.4396,-0.00052022934,2019-12-05
2019-12-06,815.8159,0.00046157837,2019-12-06
2019-12-07,815.76166,-6.67572e-05,2019-12-07
2019-12-08,815.87256,0.00013589859,2019-12-08
2019-12-09,816.3471,0.00058174133,2019-12-09
2019-12-10,815.77045,-0.00070667267,2019-12-10
2019-12-11,815.5249,-0.00030088425,2019-12-11
2019-12-12,814.731,-0.0009741783,2019-12-12
2019-12-13,814.9108,0.0002207756,2019-12-13
2019-12-14,814.6166,-0.00036096573,2019-12-14
2019-12-15,814.35614,-0.00031995773,2019-12-15
2019-12-16,814.3099,-5.6743622e-05,2019-12-16
2019-12-17,812.32404,-0.002441883,2019-12-17
2019-12-18,810.0603,-0.002790451,2019-12-18
2019-12-19,811.06836,0.0012435913,2019-12-19
2019-12-20,809.7435,-0.0016345978,2019-12-20
2019-12-21,810.4081,0.0008201599,2019-12-21
2019-12-22,809.934,-0.0005850792,2019-12-22
2019-12-23,810.70056,0.0009460449,2019-12-23
2019-12-24,810.00854,-0.00085401535,2019-12-24
2019-12-25,810.3364,0.00040483475,2019-12-25
2019-12-26,809.562,-0.0009560585,2019-12-26
2019-12-27,809.52106,-5.1021576e-05,2019-12-27
2019-12-28,809.48035,-5.00679e-05,2019-12-28
2019-12-29,809.70264,0.0002746582,2019-12-29
2019-12-30,811.01874,0.0016241074,2019-12-30
2019-12-31,810.84235,-0.00021743774,2019-12-31
2020-01-01,810.712,-0.00016117096,2020-01-01
2020-01-02,810.70886,-3.8146973e-06,2020-01-02
2020-01-03,809.8579,-0.0010499954,2020-01-03
2020-01-04,811.1613,0.0016078949,2020-01-04
2020-01-05,811.2262,8.010864e-05,2020-01-05
2020-01-06,811.9924,0.0009441376,2020-01-06
2020-01-07,813.6344,0.002020359,2020-01-07
2020-01-08,813.75494,0.00014781952,2020-01-08
2020-01-09,813.9147,0.00019645691,2020-01-09
2020-01-10,813.36914,-0.00067043304,2020-01-10
2020-01-11,814.1056,0.0009050369,2020-01-11
2020-01-12,813.8343,-0.00033330917,2020-01-12
2020-01-13,814.76904,0.001147747,2020-01-13
2020-01-14,814.43005,-0.00041627884,2020-01-14
2020-01-15,818.887,0.005457878,2020-01-15
2020-01-16,819.2805,0.00048017502,2020-01-16
2020-01-17,820.5919,0.0015993118,2020-01-17
2020-01-18,821.85583,0.0015392303,2020-01-18
2020-01-19,822.7494,0.0010867119,2020-01-19
2020-01-20,821.6504,-0.0013365746,2020-01-20
2020-01-21,821.90845,0.00031375885,2020-01-21
2020-01-22,821.7476,-0.00019550323,2020-01-22
2020-01-23,821.52527,-0.0002708435,2020-01-23
2020-01-24,820.6367,-0.0010819435,2020-01-24
2020-01-25,820.45465,-0.00022172928,2020-01-25
2020-01-26,819.6765,-0.00094890594,2020-01-26
2020-01-27,821.00464,0.0016188622,2020-01-27
2020-01-28,821.5638,0.00068092346,2020-01-28
2020-01-29,823.2454,0.0020446777,2020-01-29
2020-01-30,823.30237,6.914139e-05,2020-01-30
2020-01-31,825.6679,0.0028691292,2020-01-31
2020-02-01,824.8061,-0.0010442734,2020-02-01
2020-02-02,826.2218,0.0017147064,2020-02-02
2020-02-03,826.92084,0.0008459091,2020-02-03
2020-02-04,827.5396,0.0007481575,2020-02-04
2020-02-05,827.8327,0.00035381317,2020-02-05
2020-02-06,831.02264,0.0038461685,2020-02-06
2020-02-07,832.9119,0.0022706985,2020-02-07
2020-02-08,836.4377,0.0042243004,2020-02-08
2020-02-09,837.3266,0.0010619164,2020-02-09
2020-02-10,839.35944,0.002424717,2020-02-10
2020-02-11,838.36884,-0.0011806488,2020-02-11
2020-02-12,841.4305,0.00364542,2020-02-12
2020-02-13,847.6475,0.007361412,2020-02-13
2020-02-14,849.5838,0.0022816658,2020-02-14
2020-02-15,855.74286,0.0072231293,2020-02-15
2020-02-16,851.6277,-0.004820347,2020-02-16
2020-02-17,851.95544,0.0003848076,2020-02-17
2020-02-18,851.598,-0.0004196167,2020-02-18
2020-02-19,854.73334,0.003674984,2020-02-19
2020-02-20,850.3555,-0.0051350594,2020-02-20
2020-02-21,851.3033,0.0011138916,2020-02-21
2020-02-22,850.9758,-0.0003848076,2020-02-22
2020-02-23,850.12854,-0.0009961128,2020-02-23
2020-02-24,853.3519,0.0037846565,2020-02-24
2020-02-25,851.1969,-0.0025286674,2020-02-25
2020-02-26,848.3068,-0.0034012794,2020-02-26
2020-02-27,842.66144,-0.0066771507,2020-02-27
2020-02-28,841.1927,-0.0017442703,2020-02-28
2020-02-29,839.2572,-0.0023036003,2020-02-29
2020-03-01,837.8699,-0.0016546249,2020-03-01
2020-03-02,837.61566,-0.00030326843,2020-03-02
2020-03-03,839.4975,0.0022439957,2020-03-03
2020-03-04,838.2492,-0.0014877319,2020-03-04
2020-03-05,839.17255,0.0011005402,2020-03-05
2020-03-06,839.6708,0.00059366226,2020-03-06
2020-03-07,842.8168,0.0037398338,2020-03-07
2020-03-08,842.12634,-0.0008196831,2020-03-08
2020-03-09,835.3609,-0.008066177,2020-03-09
2020-03-10,834.874,-0.00058317184,2020-03-10
2020-03-11,831.37683,-0.0041975975,2020-03-11
2020-03-12,830.24414,-0.0013632774,2020-03-12
2020-03-13,813.7564,-0.020058632,2020-03-13
2020-03-14,816.2477,0.0030565262,2020-03-14
2020-03-15,807.8521,-0.010338783,2020-03-15
2020-03-16,809.5571,0.002108574,2020-03-16
2020-03-17,806.09735,-0.0042829514,2020-03-17
2020-03-18,806.5397,0.00054883957,2020-03-18
2020-03-19,805.6665,-0.001083374,2020-03-19
2020-03-20,810.0438,0.0054183006,2020-03-20
2020-03-21,809.90894,-0.00016641617,2020-03-21
2020-03-22,811.468,0.0019230843,2020-03-22
