,Close,Train_Return,Date
2020-06-02,3014.1514,-0.16767383,2020-06-02
2020-06-03,3026.198,0.39967299,2020-06-03
2020-06-04,3036.3108,0.3341794,2020-06-04
2020-06-05,3057.9524,0.71276426,2020-06-05
2020-06-08,3104.5366,1.5233755,2020-06-08
2020-06-09,3096.2815,-0.26590824,2020-06-09
2020-06-10,3187.9392,2.9602528,2020-06-10
2020-06-11,3220.5952,1.0243654,2020-06-11
2020-06-12,3172.907,-1.4807284,2020-06-12
2020-06-15,3162.3113,-0.33394098,2020-06-15
2020-06-16,2992.4297,-5.3720713,2020-06-16
2020-06-17,3024.2134,1.0621309,2020-06-17
2020-06-18,3045.4639,0.70267916,2020-06-18
2020-06-19,3099.7078,1.7811418,2020-06-19
2020-06-22,3087.6504,-0.38898587,2020-06-22
2020-06-23,3090.5725,0.094640255,2020-06-23
2020-06-24,3074.177,-0.5304992,2020-06-24
2020-06-25,3089.7407,0.50626993,2020-06-25
2020-06-26,3104.5752,0.4801154,2020-06-26
2020-06-29,3030.5532,-2.384287,2020-06-29
2020-06-30,3059.2964,0.948441,2020-06-30
2020-07-01,2998.016,-2.0030856,2020-07-01
2020-07-02,3034.089,1.203227,2020-07-02
2020-07-06,3076.5493,1.3994336,2020-07-06
2020-07-07,3095.379,0.6120324,2020-07-07
2020-07-08,3107.148,0.38021803,2020-07-08
2020-07-09,3166.3228,1.9044757,2020-07-09
2020-07-10,3124.4229,-1.3233006,2020-07-10
2020-07-13,3157.8486,1.0698199,2020-07-13
2020-07-14,3132.1736,-0.81305504,2020-07-14
2020-07-15,3177.663,1.4523268,2020-07-15
2020-07-16,3147.4714,-0.9501219,2020-07-16
2020-07-17,3193.7026,1.4688373,2020-07-17
2020-07-20,3223.01,0.9176612,2020-07-20
2020-07-21,3220.0986,-0.09033084,2020-07-21
2020-07-22,3228.6064,0.26421547,2020-07-22
2020-07-23,3253.226,0.76254606,2020-07-23
2020-07-24,3247.3345,-0.18110275,2020-07-24
2020-07-27,3257.741,0.3204584,2020-07-27
2020-07-28,3233.768,-0.735873,2020-07-28
2020-07-29,3211.546,-0.6871939,2020-07-29
2020-07-30,3241.1755,0.92259645,2020-07-30
2020-07-31,3220.3638,-0.64210296,2020-07-31
2020-08-03,3256.81,1.1317492,2020-08-03
2020-08-04,3253.858,-0.090646744,2020-08-04
