,Close,Train_Return,Date
2020-11-20,6300.069,-0.60335994,2020-11-20
2020-11-23,6302.9966,0.04646778,2020-11-23
2020-11-24,6307.0356,0.064086914,2020-11-24
2020-11-25,6379.536,1.1495233,2020-11-25
2020-11-26,6357.8296,-0.3402531,2020-11-26
2020-11-27,6322.9653,-0.5483687,2020-11-27
2020-11-30,6315.652,-0.11566281,2020-11-30
2020-12-01,6242.58,-1.1569977,2020-12-01
2020-12-02,6333.9126,1.4630556,2020-12-02
2020-12-03,6421.531,1.3833165,2020-12-03
2020-12-04,6459.476,0.5909085,2020-12-04
2020-12-07,6542.163,1.2800932,2020-12-07
2020-12-08,6555.25,0.20004511,2020-12-08
2020-12-09,6549.995,-0.08016229,2020-12-09
2020-12-10,6553.7485,0.057303905,2020-12-10
2020-12-11,6581.143,0.41799545,2020-12-11
2020-12-14,6541.7,-0.59933066,2020-12-14
2020-12-15,6520.091,-0.3303349,2020-12-15
2020-12-16,6510.731,-0.14355183,2020-12-16
2020-12-17,6558.86,0.7392287,2020-12-17
2020-12-18,6551.229,-0.116342306,2020-12-18
2020-12-21,6522.5083,-0.43840408,2020-12-21
2020-12-23,6424.8833,-1.4967382,2020-12-23
2020-12-24,6482.745,0.9005904,2020-12-24
2020-12-29,6486.7485,0.061750412,2020-12-29
2020-12-30,6589.4995,1.5840173,2020-12-30
2020-12-31,6560.539,-0.43949485,2020-12-31
2021-01-04,6463.557,-1.4782608,2021-01-04
2021-01-05,6550.927,1.351726,2021-01-05
2021-01-06,6611.765,0.9287,2021-01-06
2021-01-07,6854.986,3.678608,2021-01-07
2021-01-08,6865.772,0.15734434,2021-01-08
2021-01-11,6828.0747,-0.5490601,2021-01-11
2021-01-12,6759.525,-1.0039389,2021-01-12
2021-01-13,6723.906,-0.5269468,2021-01-13
2021-01-14,6715.0083,-0.13232827,2021-01-14
2021-01-15,6758.9854,0.654912,2021-01-15
2021-01-18,6710.597,-0.7159114,2021-01-18
2021-01-19,6694.8403,-0.23480654,2021-01-19
2021-01-20,6688.5864,-0.0934124,2021-01-20
2021-01-21,6711.1323,0.3370762,2021-01-21
2021-01-22,6692.486,-0.27784705,2021-01-22
2021-01-25,6673.437,-0.28463006,2021-01-25
2021-01-26,6624.524,-0.73295236,2021-01-26
2021-01-27,6635.1143,0.15985966,2021-01-27
2021-01-28,6555.2183,-1.204139,2021-01-28
2021-01-29,6510.819,-0.6773114,2021-01-29
2021-02-01,6416.7065,-1.4454782,2021-02-01
2021-02-02,6454.1875,0.5841136,2021-02-02
2021-02-03,6492.873,0.5993843,2021-02-03
2021-02-04,6506.0635,0.20315647,2021-02-04
2021-02-05,6501.897,-0.06403923,2021-02-05
2021-02-08,6488.3228,-0.20877123,2021-02-08
2021-02-09,6517.6553,0.4520774,2021-02-09
2021-02-10,6530.2217,0.1928091,2021-02-10
2021-02-11,6522.61,-0.11656284,2021-02-11
2021-02-12,6524.6787,0.031721592,2021-02-12
2021-02-15,6577.148,0.804162,2021-02-15
2021-02-16,6750.6675,2.6382208,2021-02-16
2021-02-17,6739.581,-0.16422868,2021-02-17
2021-02-18,6687.718,-0.7695317,2021-02-18
2021-02-19,6606.4365,-1.2153804,2021-02-19
2021-02-22,6607.226,0.011956692,2021-02-22
2021-02-23,6597.627,-0.14528036,2021-02-23
2021-02-24,6609.7456,0.18367767,2021-02-24
2021-02-25,6643.3296,0.50809383,2021-02-25
2021-02-26,6637.9985,-0.08024573,2021-02-26
2021-03-01,6483.4995,-2.3274958,2021-03-01
2021-03-02,6563.865,1.2395382,2021-03-02
2021-03-03,6611.322,0.7229924,2021-03-03
2021-03-04,6660.7827,0.74812174,2021-03-04
2021-03-05,6639.347,-0.3218174,2021-03-05
2021-03-08,6614.9917,-0.3668368,2021-03-08
2021-03-09,6694.152,1.1966825,2021-03-09
2021-03-10,6712.315,0.27133226,2021-03-10
2021-03-11,6700.0566,-0.18262267,2021-03-11
2021-03-12,6708.55,0.12676716,2021-03-12
2021-03-15,6728.9336,0.30385256,2021-03-15
2021-03-16,6720.1753,-0.13015866,2021-03-16
2021-03-17,6760.0225,0.592947,2021-03-17
2021-03-18,6731.8735,-0.416404,2021-03-18
2021-03-19,6741.464,0.14246702,2021-03-19
2021-03-22,6687.2104,-0.80477,2021-03-22
2021-03-23,6697.9634,0.16080141,2021-03-23
2021-03-24,6678.402,-0.29205084,2021-03-24
2021-03-25,6687.7554,0.140059,2021-03-25
2021-03-26,6657.2534,-0.45608878,2021-03-26
2021-03-29,6709.767,0.7888198,2021-03-29
2021-03-30,6712.7896,0.04504919,2021-03-30
2021-03-31,6736.364,0.35117865,2021-03-31
2021-04-01,6691.565,-0.6650269,2021-04-01
2021-04-06,6707.0894,0.23200512,2021-04-06
2021-04-07,6777.8413,1.054883,2021-04-07
2021-04-08,6853.154,1.1111617,2021-04-08
2021-04-09,6911.5566,0.85220337,2021-04-09
2021-04-12,6880.5903,-0.4480362,2021-04-12
2021-04-13,6847.403,-0.4823327,2021-04-13
2021-04-14,6847.9175,0.0075101852,2021-04-14
2021-04-15,6904.651,0.8284807,2021-04-15
2021-04-16,6955.8438,0.7414222,2021-04-16
2021-04-19,6994.737,0.55913925,2021-04-19
2021-04-20,6975.3857,-0.276649,2021-04-20
2021-04-21,6817.308,-2.2662222,2021-04-21
2021-04-22,6853.6753,0.53344965,2021-04-22
2021-04-23,6904.7656,0.7454395,2021-04-23
2021-04-26,6905.9272,0.01682043,2021-04-26
2021-04-27,6931.903,0.37612915,2021-04-27
2021-04-28,6913.227,-0.26941895,2021-04-28
2021-04-29,6932.556,0.27959347,2021-04-29
2021-04-30,6931.3647,-0.01718402,2021-04-30
2021-05-04,6940.016,0.124812126,2021-05-04
2021-05-05,6888.848,-0.7372916,2021-05-05
2021-05-06,7010.7383,1.7693877,2021-05-06
2021-05-07,7057.347,0.6648183,2021-05-07
2021-05-10,7107.5854,0.7118583,2021-05-10
2021-05-11,7105.0635,-0.035482645,2021-05-11
2021-05-12,6924.0464,-2.547717,2021-05-12
2021-05-13,6978.143,0.78128576,2021-05-13
2021-05-14,6935.5327,-0.61062574,2021-05-14
2021-05-17,7016.929,1.1736155,2021-05-17
2021-05-18,7011.725,-0.07416606,2021-05-18
2021-05-19,7011.0386,-0.009793043,2021-05-19
2021-05-20,6921.984,-1.2702048,2021-05-20
2021-05-21,6992.0454,1.0121584,2021-05-21
2021-05-24,6995.2036,0.0451684,2021-05-24
2021-05-25,7028.0034,0.4688859,2021-05-25
2021-05-26,7007.7983,-0.28749108,2021-05-26
2021-05-27,7003.3843,-0.06299019,2021-05-27
2021-05-28,6995.8564,-0.10749102,2021-05-28
2021-06-01,6998.475,0.037431717,2021-06-01
2021-06-02,7057.0034,0.83630085,2021-06-02
2021-06-03,7087.5913,0.43344498,2021-06-03
2021-06-04,7045.7075,-0.5909443,2021-06-04
2021-06-07,7047.7056,0.02835989,2021-06-07
2021-06-08,7056.151,0.11982918,2021-06-08
2021-06-09,7074.1216,0.25467873,2021-06-09
2021-06-10,7061.4087,-0.179708,2021-06-10
2021-06-11,7067.485,0.086045265,2021-06-11
2021-06-14,7111.8853,0.62823296,2021-06-14
2021-06-15,7126.833,0.2101779,2021-06-15
2021-06-16,7150.8784,0.33739805,2021-06-16
2021-06-17,7163.9883,0.18333197,2021-06-17
2021-06-18,7135.818,-0.39322376,2021-06-18
2021-06-21,7000.316,-1.8988967,2021-06-21
2021-06-22,7039.279,0.5565882,2021-06-22
2021-06-23,7068.965,0.42171478,2021-06-23
2021-06-24,7054.415,-0.20582676,2021-06-24
2021-06-25,7088.093,0.47739744,2021-06-25
2021-06-28,7115.3955,0.38518906,2021-06-28
2021-06-29,7055.802,-0.83753467,2021-06-29
2021-06-30,7066.48,0.1513362,2021-06-30
2021-07-01,7017.347,-0.69529414,2021-07-01
2021-07-02,7100.145,1.1798978,2021-07-02
2021-07-05,7105.1655,0.07071495,2021-07-05
2021-07-06,7142.343,0.52324533,2021-07-06
2021-07-07,7084.971,-0.803262,2021-07-07
2021-07-08,7127.96,0.60676336,2021-07-08
2021-07-09,7013.7935,-1.6016722,2021-07-09
2021-07-12,7096.839,1.1840343,2021-07-12
2021-07-13,7107.1025,0.14462471,2021-07-13
2021-07-14,7105.197,-0.02681613,2021-07-14
2021-07-15,7072.9595,-0.45371652,2021-07-15
2021-07-16,6991.359,-1.1536956,2021-07-16
2021-07-19,6983.441,-0.113254786,2021-07-19
2021-07-20,6798.863,-2.6430845,2021-07-20
2021-07-21,6837.4077,0.56693554,2021-07-21
2021-07-22,6971.393,1.9595981,2021-07-22
2021-07-23,6943.4863,-0.4003048,2021-07-23
2021-07-26,7000.987,0.8281231,2021-07-26
2021-07-27,7002.7607,0.025343895,2021-07-27
2021-07-28,6971.0874,-0.45229793,2021-07-28
2021-07-29,6991.0205,0.2859354,2021-07-29
2021-07-30,7055.0044,0.9152293,2021-07-30
2021-08-02,7012.024,-0.6092191,2021-08-02
2021-08-03,7058.3164,0.66019297,2021-08-03
2021-08-04,7085.237,0.3813982,2021-08-04
2021-08-05,7103.4834,0.25752783,2021-08-05
2021-08-06,7101.146,-0.032907724,2021-08-06
2021-08-09,7103.244,0.029551983,2021-08-09
2021-08-10,7112.2085,0.12619495,2021-08-10
2021-08-11,7139.4536,0.38307905,2021-08-11
2021-08-12,7194.301,0.76823235,2021-08-12
2021-08-13,7174.9473,-0.26901364,2021-08-13
2021-08-16,7194.8276,0.27707815,2021-08-16
2021-08-17,7138.6206,-0.78121424,2021-08-17
2021-08-18,7158.758,0.28208494,2021-08-18
2021-08-19,7150.327,-0.11776686,2021-08-19
2021-08-20,7043.461,-1.4945626,2021-08-20
2021-08-23,7066.3145,0.32446384,2021-08-23
2021-08-24,7088.3647,0.31204224,2021-08-24
2021-08-25,7105.434,0.24080276,2021-08-25
2021-08-26,7129.101,0.33308268,2021-08-26
2021-08-27,7107.1167,-0.30837655,2021-08-27
2021-08-31,7126.8037,0.27700663,2021-08-31
2021-09-01,7101.9375,-0.34891367,2021-09-01
2021-09-02,7128.115,0.36859512,2021-09-02
2021-09-03,7143.4336,0.21489859,2021-09-03
2021-09-06,7120.517,-0.32080412,2021-09-06
2021-09-07,7163.2505,0.60014725,2021-09-07
2021-09-08,7132.5786,-0.4281819,2021-09-08
2021-09-09,7078.5815,-0.7570505,2021-09-09
2021-09-10,7004.4067,-1.0478795,2021-09-10
2021-09-13,7005.6997,0.018453598,2021-09-13
2021-09-14,7045.4126,0.566864,2021-09-14
2021-09-15,7013.0864,-0.45882463,2021-09-15
2021-09-16,6992.932,-0.2873838,2021-09-16
2021-09-17,7003.316,0.14848709,2021-09-17
2021-09-20,6936.312,-0.95674396,2021-09-20
2021-09-21,6867.4077,-0.99338293,2021-09-21
2021-09-22,6949.15,1.1902928,2021-09-22
2021-09-23,7061.4497,1.616025,2021-09-23
2021-09-24,7060.054,-0.0197649,2021-09-24
2021-09-27,7031.0127,-0.41134953,2021-09-27
2021-09-28,7041.41,0.14787912,2021-09-28
2021-09-29,7006.4375,-0.49667358,2021-09-29
2021-09-30,7083.64,1.1018872,2021-09-30
2021-10-01,7068.36,-0.21570921,2021-10-01
2021-10-04,7006.642,-0.8731544,2021-10-04
2021-10-05,6987.0503,-0.2796173,2021-10-05
2021-10-06,7052.8433,0.9416461,2021-10-06
2021-10-07,6973.818,-1.1204779,2021-10-07
2021-10-08,7052.681,1.1308432,2021-10-08
2021-10-11,7076.1255,0.3324151,2021-10-11
2021-10-12,7124.365,0.68172216,2021-10-12
2021-10-13,7112.1675,-0.17121434,2021-10-13
2021-10-14,7121.419,0.13008118,2021-10-14
2021-10-15,7181.947,0.8499384,2021-10-15
2021-10-18,7210.1675,0.39293766,2021-10-18
2021-10-19,7185.0044,-0.34899712,2021-10-19
2021-10-20,7194.5317,0.1325965,2021-10-20
2021-10-21,7200.717,0.08597374,2021-10-21
2021-10-22,7171.9897,-0.3989458,2021-10-22
2021-10-25,7182.2324,0.14281273,2021-10-25
2021-10-26,7199.5293,0.2408266,2021-10-26
2021-10-27,7247.4844,0.6660819,2021-10-27
2021-10-28,7231.7593,-0.21697283,2021-10-28
2021-10-29,7225.895,-0.08109212,2021-10-29
2021-11-01,7215.5215,-0.14355779,2021-11-01
2021-11-02,7257.4565,0.58118105,2021-11-02
2021-11-03,7250.81,-0.09158254,2021-11-03
2021-11-04,7227.106,-0.32691956,2021-11-04
2021-11-05,7251.111,0.33215284,2021-11-05
2021-11-08,7274.0083,0.3157735,2021-11-08
2021-11-09,7273.0513,-0.013154745,2021-11-09
2021-11-10,7250.5435,-0.30946732,2021-11-10
2021-11-11,7301.917,0.70854425,2021-11-11
2021-11-12,7343.188,0.565207,2021-11-12
2021-11-15,7318.9634,-0.32989383,2021-11-15
2021-11-16,7317.962,-0.013685226,2021-11-16
2021-11-17,7298.765,-0.262326,2021-11-17
2021-11-18,7266.972,-0.4355967,2021-11-18
2021-11-19,7234.3154,-0.44938326,2021-11-19
2021-11-22,7203.6416,-0.4240036,2021-11-22
2021-11-23,7228.641,0.34704208,2021-11-23
2021-11-24,7241.1294,0.1727581,2021-11-24
2021-11-25,7258.1665,0.23528337,2021-11-25
2021-11-26,7279.638,0.29582977,2021-11-26
2021-11-29,7035.0356,-3.3600926,2021-11-29
2021-11-30,7089.228,0.7703185,2021-11-30
2021-12-01,7041.3354,-0.67557096,2021-12-01
2021-12-02,7141.3975,1.4210701,2021-12-02
2021-12-03,7113.5527,-0.38990378,2021-12-03
2021-12-06,7103.032,-0.14789104,2021-12-06
2021-12-07,7201.6816,1.3888359,2021-12-07
2021-12-08,7300.12,1.3668776,2021-12-08
2021-12-09,7307.2925,0.0982523,2021-12-09
2021-12-10,7292.786,-0.19851923,2021-12-10
2021-12-13,7267.061,-0.35274625,2021-12-13
2021-12-14,7213.1167,-0.7423103,2021-12-14
2021-12-15,7197.392,-0.21799803,2021-12-15
2021-12-16,7153.8857,-0.60447454,2021-12-16
2021-12-17,7228.736,1.046288,2021-12-17
2021-12-20,7245.0728,0.22599697,2021-12-20
2021-12-21,7182.175,-0.8681476,2021-12-21
2021-12-22,7260.9746,1.0971546,2021-12-22
2021-12-23,7306.7466,0.6303787,2021-12-23
2021-12-24,7334.736,0.3830552,2021-12-24
2021-12-29,7336.8203,0.028419495,2021-12-29
2021-12-30,7373.27,0.4968047,2021-12-30
2021-12-31,7365.6626,-0.10317564,2021-12-31
2022-01-04,7348.991,-0.22633672,2022-01-04
2022-01-05,7434.629,1.1652946,2022-01-05
2022-01-06,7459.188,0.33032894,2022-01-06
2022-01-07,7411.7847,-0.6355047,2022-01-07
2022-01-10,7428.764,0.22908449,2022-01-10
2022-01-11,7404.576,-0.32559633,2022-01-11
2022-01-12,7432.608,0.37857294,2022-01-12
2022-01-13,7480.4844,0.6441355,2022-01-13
2022-01-14,7497.3086,0.22491217,2022-01-14
2022-01-17,7484.4575,-0.17141104,2022-01-17
2022-01-18,7526.7856,0.5655527,2022-01-18
2022-01-19,7505.707,-0.28004646,2022-01-19
2022-01-20,7515.688,0.13297796,2022-01-20
2022-01-21,7516.805,0.014865398,2022-01-21
2022-01-24,7452.0073,-0.86203814,2022-01-24
2022-01-25,7284.0166,-2.2543013,2022-01-25
2022-01-26,7327.773,0.60071945,2022-01-26
2022-01-27,7409.2563,1.1119843,2022-01-27
2022-01-28,7479.4214,0.9469867,2022-01-28
2022-01-31,7428.745,-0.6775439,2022-01-31
2022-02-01,7415.3794,-0.17991662,2022-02-01
2022-02-02,7465.893,0.68119764,2022-02-02
2022-02-03,7507.669,0.5595565,2022-02-03
2022-02-04,7477.4,-0.40317774,2022-02-04
2022-02-07,7460.6484,-0.22403002,2022-02-07
2022-02-08,7498.3057,0.50474405,2022-02-08
2022-02-09,7502.597,0.05723238,2022-02-09
2022-02-10,7550.9854,0.644958,2022-02-10
2022-02-11,7581.721,0.40704012,2022-02-11
2022-02-14,7579.234,-0.032806396,2022-02-14
2022-02-15,7488.4316,-1.1980414,2022-02-15
2022-02-16,7523.1577,0.46372414,2022-02-16
2022-02-17,7532.4126,0.12302399,2022-02-17
2022-02-18,7485.651,-0.6208062,2022-02-18
2022-02-21,7459.6113,-0.34785867,2022-02-21
2022-02-22,7436.0405,-0.31597614,2022-02-22
2022-02-23,7439.5093,0.046646595,2022-02-23
2022-02-24,7443.871,0.05862713,2022-02-24
2022-02-25,7204.5415,-3.2151222,2022-02-25
2022-02-28,7402.486,2.747488,2022-02-28
2022-03-01,7418.0845,0.21072626,2022-03-01
2022-03-02,7310.436,-1.4511645,2022-03-02
2022-03-03,7374.619,0.8779645,2022-03-03
2022-03-04,7231.4253,-1.9417107,2022-03-04
2022-03-07,6972.7944,-3.5764873,2022-03-07
2022-03-08,6936.4473,-0.5212724,2022-03-08
2022-03-09,6933.6006,-0.041037798,2022-03-09
2022-03-10,7157.6235,3.230977,2022-03-10
2022-03-11,7089.8394,-0.94702244,2022-03-11
2022-03-14,7132.1084,0.5961895,2022-03-14
2022-03-15,7170.984,0.54507256,2022-03-15
2022-03-16,7157.0864,-0.19379854,2022-03-16
2022-03-17,7254.9067,1.3667583,2022-03-17
2022-03-18,7340.1665,1.1752009,2022-03-18
2022-03-21,7363.6846,0.3203988,2022-03-21
2022-03-22,7393.012,0.39827824,2022-03-22
2022-03-23,7422.3257,0.39650202,2022-03-23
2022-03-24,7414.847,-0.10075569,2022-03-24
2022-03-25,7417.474,0.035429,2022-03-25
2022-03-28,7429.966,0.16840696,2022-03-28
2022-03-29,7424.5957,-0.07227659,2022-03-29
2022-03-30,7468.0513,0.58529377,2022-03-30
2022-03-31,7505.1167,0.49631596,2022-03-31
2022-04-01,7467.483,-0.50144196,2022-04-01
2022-04-04,7473.9077,0.086033344,2022-04-04
2022-04-05,7491.781,0.23913383,2022-04-05
2022-04-06,7530.9316,0.5225897,2022-04-06
2022-04-07,7522.3315,-0.11419654,2022-04-07
2022-04-08,7493.425,-0.3842771,2022-04-08
2022-04-11,7564.593,0.9497404,2022-04-11
2022-04-12,7551.599,-0.17176867,2022-04-12
2022-04-13,7514.46,-0.49180388,2022-04-13
2022-04-14,7511.6426,-0.03749132,2022-04-14
2022-04-19,7536.0093,0.3243804,2022-04-19
2022-04-20,7531.6865,-0.05736351,2022-04-20
2022-04-21,7547.355,0.20803213,2022-04-21
2022-04-22,7551.1304,0.050020218,2022-04-22
2022-04-25,7477.4497,-0.97575784,2022-04-25
2022-04-26,7355.865,-1.6260147,2022-04-26
2022-04-27,7347.1963,-0.1178503,2022-04-27
2022-04-28,7378.4927,0.42595863,2022-04-28
2022-04-29,7442.894,0.8728266,2022-04-29
2022-05-03,7478.3955,0.4769802,2022-05-03
2022-05-04,7494.4175,0.21424294,2022-05-04
2022-05-05,7448.9727,-0.6063819,2022-05-05
2022-05-06,7446.8345,-0.028705597,2022-05-06
2022-05-09,7362.0483,-1.13855,2022-05-09
2022-05-10,7205.556,-2.1256626,2022-05-10
2022-05-11,7217.6025,0.16717911,2022-05-11
2022-05-12,7305.4897,1.2176752,2022-05-12
2022-05-13,7220.4194,-1.1644721,2022-05-13
2022-05-16,7356.1245,1.8794656,2022-05-16
2022-05-17,7412.6553,0.7684827,2022-05-17
2022-05-18,7454.3477,0.56245327,2022-05-18
2022-05-19,7403.1714,-0.6865263,2022-05-19
2022-05-20,7285.0273,-1.5958548,2022-05-20
2022-05-23,7342.454,0.78828335,2022-05-23
2022-05-24,7441.5835,1.350081,2022-05-24
2022-05-25,7437.4126,-0.056046247,2022-05-25
2022-05-26,7459.5654,0.29785633,2022-05-26
2022-05-27,7493.7144,0.4577875,2022-05-27
2022-05-30,7513.5513,0.26471615,2022-05-30
2022-05-31,7526.167,0.16790628,2022-05-31
2022-06-01,7533.335,0.0952363,2022-06-01
2022-06-06,7483.185,-0.6657064,2022-06-06
2022-06-07,7523.178,0.5344391,2022-06-07
2022-06-08,7529.071,0.0783205,2022-06-08
2022-06-09,7523.2603,-0.077176094,2022-06-09
2022-06-10,7439.584,-1.1122346,2022-06-10
2022-06-13,7299.803,-1.8788815,2022-06-13
2022-06-14,7191.4863,-1.4838338,2022-06-14
2022-06-15,7168.0825,-0.3254354,2022-06-15
2022-06-16,7240.863,1.0153413,2022-06-16
2022-06-17,7034.9746,-2.8434217,2022-06-17
2022-06-20,6997.3296,-0.5351126,2022-06-20
2022-06-21,7095.929,1.4091015,2022-06-21
2022-06-22,7132.694,0.5181074,2022-06-22
2022-06-23,7072.723,-0.8407891,2022-06-23
2022-06-24,7000.356,-1.0231853,2022-06-24
2022-06-27,7174.1226,2.4822593,2022-06-27
2022-06-28,7234.888,0.84700584,2022-06-28
2022-06-29,7288.024,0.7344365,2022-06-29
2022-06-30,7284.9478,-0.04220605,2022-06-30
